Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
16950815;CAMINI OÜ;Äriühing;jah;EHITUS;Pärnu ( Tori vald );7643,64;4438,85;52442,07;4
16950850;KOLJUNUKI PAADIRENT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Jõelähtme vald );36,79;0;400;
16950867;SUBAROF UÜ;Äriühing;ei;VEONDUS JA LAONDUS;Ida-Viru ( Kohtla-Järve linn );35,64;87,84;;1
16950887;OÜ MAIDMAR;Äriühing;jah;KINNISVARAALANE TEGEVUS;Rapla ( Rapla vald );;;0;
16950941;NEXAFLUX OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );113,47;0;21889,63;
16950956;IVARGRAVE OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Valga ( Valga vald );885,59;349,17;6727,94;1
16950979;CS LOOMESTUUDIO OÜ;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );;;;1
16950991;OÜ MICHELLB;Äriühing;jah;INFO JA SIDE;Pärnu ( Pärnu linn );;;0;
16951016;KOHILA KINNISVARAHALDUS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Rapla ( Kohila vald );254,11;0;2720,73;
16951022;THE NARVA MNT BARBER HOUSE OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );1140,81;1269,84;;1
16951039;FENSOHNSTRAAT OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );19,36;0;0;
16951045;TANAR OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2651,79;1137,96;10290,65;1
16951051;DIEGO ARENDUS OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );0;1054,4;80855,81;1
16951068;CITY STAY OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );9,9;0;5756,69;
16951105;L7 EHITUSEELARVED OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saue vald );21412,12;10179,97;363968,05;6
16951111;CLOUDGROUP CONSULTING OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );0;0;30518;
16951186;P95 OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;300000;
16951192;PIVOTALPOINT OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;25029,3;
16951200;DEVKIT AGENCY OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;16646,96;
16951217;AIN SÄREV;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );2765,5;0;15290,91;
16951223;BAMBINI DI DIO OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );863,81;919,61;;
16951239;LÄBIPAISTEV SILM OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );645,8;647,54;;
16951246;AHP OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16951252;FUNMZYN CONSULTING OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );779,79;878,46;;1
16951281;PUSHTECHNIQUES OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;68,14;
16951298;CROWNED PHOENIX OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );460,03;516,21;;1
16951306;PÕLDOTSA GURMEE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Lääne ( Lääne-Nigula vald );0;463,48;6731,46;1
16951341;DEFENSIVELABORATORY OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;63739,16;
16951364;FINCHANGER OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;908642,81;
16951387;FIXUSE OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );621,82;0;2891,88;
16951418;LOTUSVOYAGERGROUP OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;;
16951453;BANDIIDID OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;0;
16951482;FRANOVA INVEST OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1099,78;0;5880;
16951499;NORDIC NOIRE OÜ;Äriühing;ei;INFO JA SIDE;Tartu ( Tartu linn );;;0;
16951565;TOONE KODU OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Jõgeva ( Jõgeva vald );;;0;
16951571;MIKUVILI OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Hiiu ( Hiiumaa vald );;;2575,37;
16951588;LYKKE KOHV OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );9507,69;2131,36;60523,04;1
16951619;IMMOTRAFIC OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );13939,73;1001,94;63626,31;1
16951631;NOVARISE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;
16951697;OÜ BIODOR ESTONIA;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );208,64;0;981,85;
16951714;OÜ SUURKIVI ESCAPE;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Pärnu ( Häädemeeste vald );;;0;
16951720;MASTERSEN OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Viimsi vald );308,02;0;1650;
16951737;ALEXANDER KOLBASENKO;FIE;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );967,47;1022,58;;1
16951751;VÄIKEVOOL OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );925,59;0;4077;1
16951766;APADE SOLUTIONS OÜ;Äriühing;jah;INFO JA SIDE;Võru ( Võru vald );6273,6;6801,6;23726,25;1
16951772;LUCKY KINNISVARA PLUSS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1345,64;1502,92;;1
16951795;PRIMA D'ARTE OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Elva vald );49,5;53,1;;1
16951816;JUTTUCO OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;29660,62;
16951832;IVETEK BALTIC OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Ida-Viru ( Jõhvi vald );70,93;0;2573,2;1
16951849;MADARA KODU 2 OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );14,42;0;98,37;
16951855;OÜ STARPAINT;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Rakvere linn );237,95;248,79;;1
16951884;EPSARENTALS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );13746,53;14524,26;;25
16951915;DEPILATSIOONID OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );714,04;758,5;;1
16951921;OÜ SKANDINAASIA;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );2625;0;0;
16951944;VRONK SERVICE OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;1
16951950;ASNOK INVEST OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );6689,8;0;46158,95;
16951967;PLUSSIK OÜ;Äriühing;jah;EHITUS;Harju ( Saue vald );16,46;0;115;
16952004;SPORDIKLUBI TARK EI TORMA OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );4391,52;4761,12;0;2
16952062;PRECIES. SOFTWARE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16952079;FIVE STARS SALES OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;29422,81;
16952116;AUTOMATIZAGENCY OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;520,35;
16952139;IMU PROGRAM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );6022,86;6297,27;14962,5;1
16952145;FROSTMARK OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;8880,11;
16952180;OHELSTEM OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );469,7;0;2435;1
16952205;UJULA EKSPERT OÜ;Äriühing;jah;EHITUS;Harju ( Lääne-Harju vald );;;0;1
16952211;KICOO CONSULTANCY OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );4173,75;4173,75;25000;
16952234;RIPARIADREAMS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;3020,2;
16952240;PULSARVARUOSA OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );1,76;0;0;
16952257;PNEUVERSE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );882,18;0;5450,82;
16952263;GLOBMILL ESTONIA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16952286;SETTERS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Lääne-Harju vald );;;36916,44;1
16952317;ELECTROSENSE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu linn );701,66;0;13803,23;
16952323;EVGENIA SHPEROVA;FIE;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );13,2;0;60;
16952412;RAUDEL BUILDINGS OÜ;Äriühing;jah;EHITUS;Tartu ( Elva vald );7434,42;4870,05;54509,9;3
16952458;RÜNNAK RANGE OÜ;Äriühing;jah;HARIDUS;Harju ( Harku vald );;;0;
16952464;MANANEST OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;43555,75;
16952487;8M FINANCE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16952547;NARVA KOHVIK PR OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );67702,05;34461,41;228593,56;20
16952576;THE BEING HOUSE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16952607;OÜ TIMBERA;Äriühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Vinni vald );;;;1
16952626;TELLISKIVI 57 OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );408,25;0;28444,14;
16952636;DIVERT2EXPLORE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;;;;0;
16952671;WORKLINE OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );2358,4;0;17145;
16952688;AGRIWOOD OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Kambja vald );80185,44;18693,18;402300;9
16952694;RNE MACHINERY OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kiili vald );;;0;
16952719;ANROMA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Rae vald );;;;1
16952725;RENZBAU OÜ;Äriühing;jah;EHITUS;Harju ( Jõelähtme vald );;;;
16952748;FOOKUS FOKS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );;;0;
16952777;SIRENTECH SOLUTIONS OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Saare ( Saaremaa vald );;;0;
16952808;MARIJG OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Keila linn );991,26;1054,29;;1
16952843;WALSBERG OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );2149,74;0;30982,59;
16952903;HABIBI EATS OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Pärnu ( Pärnu linn );4368,31;4737,18;;
16952910;IA&JV OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );469,23;551,09;3740,12;
16952949;NIBELUNG OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;5419,65;
16952984;SOIHA OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Viljandi ( Põhja-Sakala vald );1425,9;949,06;2660,86;
16953009;QUICKSPARK OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;353,32;
16953038;CANDIDUM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16953044;HEKORA HALDUS OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Tartu ( Peipsiääre vald );61,16;100,52;;1
16953050;MOREL BISTRO OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );11862,54;10234,12;56502,13;5
16953067;JEVGENI FJODOROV;FIE;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );150;150;;
16953073;NORDIC LASH OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Rae vald );501,1;530,1;;
16953179;KRISLIN PALM ÕENDUSABI OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Võru ( Võru vald );;;;3
16953185;AGRITRADE SOLUTIONS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );;;0;
16953191;TUMEHELE OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Keila linn );717,75;717,75;;1
16953216;OSAÜHING SUPERLATIIV;Äriühing;ei;HARIDUS;Rapla ( Kehtna vald );0,25;0;;
16953239;FIE NAZAKET DŽAFAROVA;FIE;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );813,45;868,38;;1
16953251;KHELONE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;;
16953268;KALALEIDJA OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
16953274;AGD OVERHAUL OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );753,39;805,59;;1
16953311;EUROHERA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16953328;DENAUTO OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );;;;
16953340;MARVORAN OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );478,5;509,7;0;
16953363;OÜ ENDLA ESTATES;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;0;46,41;
16953371;LOMBART CREATIVE OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );2240,13;2435,7;;1
16953386;MAATORI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saku vald );;;0;
16953392;UNWRAPPED EVOLUTIONS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;2059;
16953417;OFFERS GROUP OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );;;;1
16953481;SOOSITUD OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16953498;BALTIC MEETINGS OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Saare ( Saaremaa vald );2668,85;13,61;14564,08;
16953506;OPTISTREAM OÜ;Äriühing;jah;INFO JA SIDE;Ida-Viru ( Alutaguse vald );;;;1
16953512;JANNSENIPIZZA OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Pärnu ( Pärnu linn );0;408,03;939,52;6
16953601;BONDARENKO VEOD OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );297,9;333,98;;1
16953653;OÜ CAR SALE AND RENT;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );;;0;
16953665;SUNEST POWER OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;1
16953676;SONAS LABS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;39772,71;
16953699;ALLSWIMM OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16953713;STONESTREET OÜ;Äriühing;jah;EHITUS;Järva ( Paide linn );2395,27;0;10887,59;
16953736;CALIB3R MARKETING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1325,72;0;89100,62;
16953742;FOODS LEADERS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16953794;PRO LASTEHOID OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );765,18;862,59;;1
16953825;KRTN TEENUSED OSAÜHING;Äriühing;jah;EHITUS;Tartu ( Tartu vald );0;0;600;
16953848;SPORDIPUNKT OÜ;Äriühing;jah;INFO JA SIDE;Viljandi ( Viljandi linn );;;0;
16953854;INGRAL-U UÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;4,4;;1
16953860;FLEXIRENT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Narva linn );;;38000;
16953877;FEBOAPP OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );94,53;0;12335;
16953883;OÜ LENDAR MAJAD;Äriühing;jah;EHITUS;Harju ( Tallinn );1617,46;1725,48;;2
16953894;3D RUUT OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Järva ( Türi vald );;;;1
16953908;FORNV OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;;
16953920;VOLOVALUVENTURES OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16953972;OÜ REDIVIVUS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );0;0;210755;
16954003;LÕVI AUTOSPA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Saare ( Saaremaa vald );170,54;0;4818,96;
16954061;MPRUDNIKAVA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );1300,02;1425,82;6906,4;1
16954078;EVETAR TRANS OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Kose vald );3718;253,89;21563,74;1
16954109;BUGGYRA ORGANISATION OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );6467,6;2681,7;12479510,72;2
16954138;K HORIZONS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;2493,2;
16954196;QDT ACCOUNTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2811,95;1491,95;6000;
16954204;TASHIR GROUP OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );18045,28;12231,17;226060,62;13
16954210;TRUU CAPITAL OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );858,65;99,15;5567,65;
16954227;FRONTFILL OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Saare ( Saaremaa vald );;;;
16954279;MEIEDISAIN OÜ;Äriühing;jah;EHITUS;Võru ( Võru linn );239,99;183,36;2200;
16954291;VOXERA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16954300;OÜ GLOBOS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16954316;ROYALTIME OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
16954339;VIPMASSAGE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16954345;MAIN BRANCH OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;48,84;
16954351;WWINE.EE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );657,48;0;10883,35;
16954368;JMPS RESTAURAATOR OÜ;Äriühing;ei;EHITUS;Tartu ( Tartu vald );;;;2
16954405;VENERIS GRUPP OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Saare ( Saaremaa vald );;;;1
16954428;THREE S PLUS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;;;;;
16954434;ZELIKAI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;;
16954486;TENGSHE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );328,64;0;;
16954492;HETMAN GROUP OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );7709,83;8294,57;;2
16954500;MEANINGFUL GENIUS SOLUTIONS OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16954523;RENTUM CAPITAL OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;;
16954546;SYSADMIN & CO OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );;;0;
16954552;QE INFINITY OÜ;Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );;;796763,9;
16954569;SOFTWHALE EUROPE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16954612;ACCELBOOKS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Saue vald );;;58301,47;
16954629;PVAERO OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Pärnu ( Lääneranna vald );893,67;1001,91;;1
16954687;OÜ MOTOVENNAD;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Pärnu ( Pärnu linn );1094,87;1137,96;13591,12;2
16954724;INTER THIRST OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;50;
16954747;VARAISAND OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Rae vald );;;0;
16954782;MEREKALDA GLÄMP OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Ida-Viru ( Lüganuse vald );;;0;
16954807;ITSUKA OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );210;210;;
16954823;GEARHEARTING STUDIOS OÜ;Äriühing;jah;INFO JA SIDE;Ida-Viru ( Narva linn );1286,1;1394,34;0;1
16954836;UNRABBIT OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;;
16954842;ELEMENTIFY HOMES OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Raasiku vald );19471,76;5003,65;69914;7
16954865;MP CONSULTANCY OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;1
16954902;GIN SPOT BAR OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Viimsi vald );1828,22;2478,2;8864,96;4
16954954;AGI GRUPP OÜ;Äriühing;jah;EHITUS;Viljandi ( Viljandi vald );195,12;0;576;
16954960;OÜ JAOSKOND;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Tartu ( Kambja vald );462,68;523,62;;2
16954977;THE GRIM COMPANY UÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;21450,86;
16954998;OSAÜHING KAKS MEISTRI;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );717,75;717,75;;1
16955037;OÜ BUILDIFY;Äriühing;ei;EHITUS;Harju ( Tallinn );0,25;0;;1
16955056;PRO PUHASTUS METRO OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );1071;1193,34;;1
16955149;SAUNATECH OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );32,85;0;3505,32;
16955184;PUNA TEENUSED OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );;;;1
16955238;MAASIKAD TORDIL OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Tartu ( Peipsiääre vald );0;72,57;;1
16955267;QUBICLEFREE OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );5,9;0;0;
16955285;OÜ SAARE BOWLING;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Saare ( Saaremaa vald );;;0;
16955385;BARBER TAALI OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );;;;1
16955404;EST EHITUSTEENUSED OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1577,55;0;45717,14;
