Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
80590731;MTÜ VEGGIES CULTIVATION;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );;;;1
80590820;MTÜ FILMI ESMASALVESTUSE TOOTJATE ÜHING;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );1405,35;1469,37;;1
80590843;MTÜ NOBLASULPS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;;1
80590990;LÄÄNEMAA BALLETISTUUDIO MTÜ;Mittetulundusühing;ei;HARIDUS;Lääne ( Haapsalu linn );297;297;;
80591086;MTÜ SPAK (SILLAMÄE PEREASENDUS KODU);Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Ida-Viru ( Sillamäe linn );7889,63;8506,16;;3
80591251;MTÜ ANIMIST TALLINN;Mittetulundusühing;ei;INFO JA SIDE;Harju ( Tallinn );;;;1
80591340;MITTETULUNDUSÜHING TÄISKASVANUTE HARIDUSKESKUS;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );730,23;822,63;;1
80591392;MITTETULUNDUSÜHING NUKU KOOR;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1240,44;1294,53;;2
80591506;MITTETULUNDUSÜHING PROF. DR. THEDA REHBOCKI SUSIMETSA PHILOSOPHICUM;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Häädemeeste vald );1365,24;1263,08;;1
80592055;MITTETULUNDUSÜHING SPIRITNET;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );111,01;0;;
80592316;MTÜ MEELTE KINDLUS;Mittetulundusühing;ei;HARIDUS;Pärnu ( Pärnu linn );769,17;810,13;;1
80592351;KAMMERNAISKOOR LU;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );841,02;879,33;;1
80592368;TALLINN, PEETRI TN 7 KORTERIÜHISTU;Mittetulundusühing;jah;;;8,17;0;25573,91;
80592463;MITTETULUNDUSÜHING MULGI KULTUURI INSTITUUT;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Viljandi ( Mulgi vald );7616,03;8070,99;;9
80592538;MTÜ LOOMEALLIKAS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Pärnu ( Saarde vald );;;;1
80592658;MTÜ AKTIIVNE PÕLTSAMAA;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Jõgeva ( Põltsamaa vald );;;;1
80592724;DIGILEARNING MTÜ;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );1163,22;1233,21;;2
80592730;MITTETULUNDUSÜHING ÕPPE- JA ARENGUKESKUS BHAGA;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );;;;2
80592842;MAARDU LINN, MÄEOTSA TN 7 KORTERIÜHISTU;Mittetulundusühing;ei;;;437,25;437,25;;
80592865;MITTETULUNDUSÜHING THE ATRE GROUP;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );136,93;155,19;;1
80593020;MTÜ EESTI VÄLISSUHETE NÕUKODA;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1014,56;1093,09;;2
80593072;MTÜ PUHMASKULMIK;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Lääneranna vald );;;;7
80593126;MTÜ OSKAR KELT SPEEDWAY;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Saue vald );;;0;
80593209;MTÜ DEMOKRAATIATRENN;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );400,12;428,62;;6
80593250;HIIUMAA HARIDUSSELTS;Mittetulundusühing;ei;HARIDUS;Hiiu ( Hiiumaa vald );7715,87;8205,53;;
80593267;MITTETULUNDUSÜHING SUPLUSE TRASSID;Mittetulundusühing;jah;EHITUS;Pärnu ( Pärnu linn );16346,33;0;75205,6;
80593283;MITTETULUNDUSÜHING TAEBLA SELTS;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Lääne ( Lääne-Nigula vald );2457,33;2578,7;;2
80593310;MTÜ BRIGHT FOUNDATION;Mittetulundusühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
80593379;MITTETULUNDUSÜHING KASSI TEE;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Jõelähtme vald );17;0;;
80593391;MTÜ INTEREST;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );284,63;300,43;;3
80593416;EESTI MINIJALGPALLI LIIT;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;;1
80593480;MTÜ RISTI TEE PUURKAEV;Mittetulundusühing;ei;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Viljandi ( Viljandi vald );55,5;0;;
80593646;TALLINN, LAI TN 13 // SUUR-KLOOSTRI TN 1 KORTERIÜHISTU;Mittetulundusühing;jah;;;0;0;12398,61;
80593669;KAYAK REALM SPORTS CLUB MTÜ;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Rae vald );1581,72;0;24862,42;
80593729;TALLINN, PAAVLI TN 11 KORTERIÜHISTU;Mittetulundusühing;ei;;;298,14;299,64;;1
80593770;MITTETULUNDUSÜHING SAARTE KALAMAJA;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Saare ( Saaremaa vald );0;0;;
80593801;TALLINN, PÄEVALILLE TN 4 KORTERIÜHISTU;Mittetulundusühing;ei;;;269,42;286,92;;2
80594054;MTÜ EDU KOOLITUSKESKUS;Mittetulundusühing;ei;HARIDUS;Tartu ( Nõo vald );;;;1
80594077;MTÜ TALLINNA ÜLIKOOLI RAHVATANTSUANSAMBEL SOVELDAJA;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );84,46;73,68;;
80594114;MTÜ TULEVIKUTÄHED;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Võru ( Võru linn );1141,16;1270,24;;1
80594410;MTÜ EKL RACE;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1846,64;0;15618,64;
80594516;TÄHESAJU KODUD;Mittetulundusühing;jah;KINNISVARAALANE TEGEVUS;Rapla ( Rapla vald );5,75;0;0;
80594605;MTÜ VAIMASTVERE GARAAŽ;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Jõgeva ( Jõgeva vald );14,04;0;;
80594634;EMAJÕE SUUSAKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );1646,82;1785,42;;1
80594657;HK PÄRNU PIRAADID MTÜ;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Pärnu ( Pärnu linn );;;;
80594663;MITTETULUNDUSÜHING HANIJA LOODUSKESKUS;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Rõuge vald );1,75;0;;
80594829;MITTETULUNDUSÜHING RITSU NOORED;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Valga ( Tõrva vald );;;;6
80594858;SUITSEV NOOL MTÜ;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Pärnu ( Lääneranna vald );;;0;
80594870;TALLINN, KALARANNA TN 8 KORTERIÜHISTU;Mittetulundusühing;jah;;;864,72;0;188139,6;
80594947;MTÜ CIVIL AND MEDIA INITIATIVES;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );0,23;0;;
80594999;SOCCER SOCIAL CLUB;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );717,75;764,82;;1
80595243;MTÜ ARUKÜLA SULGPALLIKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Raasiku vald );1254,72;1360,32;;2
80595332;REIGI KINNISTUOMANIKE ÜHING;Mittetulundusühing;jah;KINNISVARAALANE TEGEVUS;Hiiu ( Hiiumaa vald );;;0;
80595504;TALLINN, HÄRJAPEA TN 8 KORTERIÜHISTU;Mittetulundusühing;jah;;;;;828,63;
80595800;MTÜ TEADLIKULT LIIKLUSES;Mittetulundusühing;ei;HARIDUS;Viljandi ( Viljandi vald );0,25;0;;
80595852;SPORDIKLUBI TT;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );2085,3;2337,86;21368,95;3
80596188;GARAAZIÜHISTU SÕMERA 4;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Pärnu ( Põhja-Pärnumaa vald );9,01;0;;
80596202;MTÜ OJA TN TEED JA TRASSID;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Jõelähtme vald );10;0;;
80596231;MTÜ TAEVASTIIVA;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Lääne ( Lääne-Nigula vald );328,7;364,78;;
80596283;MARIKA TEHNOVÕRGUD MTÜ;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Lääne ( Lääne-Nigula vald );18,5;0;;
80596308;MTÜ LOOVUSMAJA;Mittetulundusühing;ei;HARIDUS;Harju ( Saue vald );893,7;1001,94;;1
80596403;MITTETULUNDUSÜHING SÕMERA 12;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Pärnu ( Põhja-Pärnumaa vald );8,47;0;;
80596461;SPORDIKLUBI BARS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );8082,86;8920,04;;11
80596596;NAKED ISLAND KOOLITUSED MTÜ;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );623,05;658,8;;1
80596633;MTÜ ÕNNELIKU LAPSE JOOGASTUUDIO;Mittetulundusühing;ei;HARIDUS;Põlva ( Kanepi vald );916,86;1016,04;;1
80596656;MITTETULUNDUSÜHING RATTA;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Põlva ( Kanepi vald );6,25;0;;
80596739;MTÜ SAVIKASS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Lääne-Viru ( Tapa vald );;;;2
80596780;MTÜ SAMOKAT;Mittetulundusühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Ida-Viru ( Narva linn );2125,98;1016,04;11613,42;1
80597006;UP FOR TRI MITTETULUNDUSÜHING;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );844,29;945,07;;1
80597070;MTÜ DIGIÕPS;Mittetulundusühing;ei;HARIDUS;Tartu ( Tartu linn );6496,8;6869,63;;11
80597147;MITTETULUNDUSÜHING ENERHACK FOUNDATION;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );2353,06;2535,6;;1
80597288;TALLINN, PETERBURI TEE 113 KORTERIÜHISTU;Mittetulundusühing;ei;;;566,5;641,19;;1
80597319;MTÜ PRIITRON;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );4116,48;4508,16;;3
80597377;MITTETULUNDUSÜHING GARAAŽ SÕMERA 2;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Pärnu ( Põhja-Pärnumaa vald );9,44;0;;
80597437;MITTETULUNDUSÜHING SUISLEPA INFRA;Mittetulundusühing;ei;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Rapla ( Rapla vald );11,85;0;;
80597584;MTÜ TANTSUTEATER FOCUS;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );31,62;125,33;;2
80597615;MJPRODUCTION MTÜ;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );59,41;0;10146,72;
80597710;MTÜ ARUKÜLA KERGEJÕUSTIKUKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Raasiku vald );1483,75;1641,63;;2
80597727;MTÜ KODUÕPETAJA;Mittetulundusühing;ei;HARIDUS;Tartu ( Tartu linn );1873,55;2031,22;;1
80597742;SULBI TALU MUUSEUM MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Jõgeva ( Mustvee vald );13,25;0;;
80597911;ASTRA LASKESPORDIKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;0;
80597928;MTÜ ÄKKI;Mittetulundusühing;ei;INFO JA SIDE;Harju ( Tallinn );;;;3
80597934;MTÜ BSIDES TALLINN;Mittetulundusühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );3159,07;0;14837,86;
80597940;MITTETULUNDUSÜHING IMPROKOOL;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;;5
80597971;MTÜ EESTI KOOLITOIDU LIIT;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Rae vald );276,82;292,37;;
80598023;LAIUSE TULETÕRJE SELTS;Mittetulundusühing;ei;"AVALIK HALDUS JA RIIGIKAITSE; KOHUSTUSLIK SOTSIAALKINDLUSTUS";Jõgeva ( Jõgeva vald );;;;1
80598052;MTÜ RAAMATUMAJA;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1665,67;783,75;25660,07;2
80598106;ALLA MEDIA MITTETULUNDUSÜHING;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1902,18;2024,58;;2
80598135;MTÜ SALAMANDER;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Saue vald );1733,1;0;;
80598359;MTÜ HOOLSAD KÄED;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Ida-Viru ( Jõhvi vald );1755,72;1823,07;;7
80598537;PÄRNA TEE MTÜ;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Kuusalu vald );64;0;;
80598626;HALOS LASTEKESKUS;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );1835,24;1990,27;;3
80598678;MTÜ EESTI WAKE;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );;;;1
80598684;MTÜ MAMAABI;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );478,5;502,95;;1
80598738;MITTETULUNDUSÜHING PALA TERVISERAJAD;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Jõgeva ( Mustvee vald );;;0;
80598781;MTÜ LEISI KOGUKONNAMAJA;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Saare ( Saaremaa vald );15,69;0;;
80598856;MTÜ SININUKU TÄNAV;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );64;0;;
80599063;MTÜ LAANELILLE TÄNAV;Mittetulundusühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );80,03;0;;
80599198;PÄRNU LINN, A. H. TAMMSAARE PST 10 KORTERIÜHISTU;Mittetulundusühing;jah;;;;;8597,16;
80599347;MTÜ AUSTRALO ALPHA LAB;Mittetulundusühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2386,74;2386,74;120460,15;
80599362;MITTETULUNDUSÜHING SUVILATE TRASS;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Saare ( Saaremaa vald );5,2;0;;
80599427;LASTE KORREKTSIOONI TUGIKESKUS ABISTAV KÄSI;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );840,86;892,26;;2
80599554;PÄRNU LINN, PAPSAARE KÜLA, KAMBI TEE 8 KORTERIÜHISTU;Mittetulundusühing;jah;;;10,16;0;2845,12;
80599666;MITTETULUNDUSÜHING SOBUKAI GJJ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );3979,11;4232,26;;3
80599821;ALO PUUSEPP MTÜ;Mittetulundusühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );19,08;0;;
80600042;MITTETULUNDUSÜHING HUVISÄDE;Mittetulundusühing;ei;HARIDUS;Põlva ( Räpina vald );474,12;495,72;;1
80600091;MTÜ EBS SPORDIKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );818,97;850,11;;
80600151;MITTETULUNDUSÜHING SUUSASEMUD;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );27,05;0;122,95;
80600240;MEIE TEATER MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1310,85;1410,36;;3
80600292;TAKE OFF MTÜ;Mittetulundusühing;jah;HARIDUS;Harju ( Tallinn );;;1,73;
80600398;MTÜ TONDIRABA ILUUISUTAMISKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1268,24;1334,67;;5
80600501;MITTETULUNDUSÜHING PÄRNUMAA ETTEVÕTETE KODA;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Pärnu linn );0;0;3069,66;
80600518;TALLINN, PÖÖRISE TN 3 KORTERIÜHISTU;Mittetulundusühing;jah;;;161,74;0;12104,11;
80600530;KARTDAGÖ MTÜ;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Hiiu ( Hiiumaa vald );0;0;1291,39;
80600613;MTÜ MURU MOTOKLUBI;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Lääne-Viru ( Rakvere vald );;;;4
80600688;TALLINN, PILLE TN 4 KORTERIÜHISTU;Mittetulundusühing;jah;;;22,24;0;28120,09;
80600754;EESTI AUTISMIPEDAGOOGIKA LIIT;Mittetulundusühing;ei;HARIDUS;Tartu ( Tartu linn );;;;2
80600794;PK PADELIKLIINIK MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1036,35;1156,58;;1
80600808;MTÜ SHOGENERGY;Mittetulundusühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );11010,84;11499,51;0;3
80600903;JALGPALLIKLUBI METROPOL;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );1699,83;1781,63;;3
80600932;MTÜ PÖÖRELINE;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Harku vald );970,89;1028,64;;1
80600978;MITTETULUNDUSÜHING EDU PROF DEVELOPMENT;Mittetulundusühing;ei;HARIDUS;Harju ( Tallinn );301,14;314,86;;
80601044;MTÜ VALGEJÕE MÄLUTALU;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Kuusalu vald );760,35;760,35;;
80601073;MTÜ RANDVERE TANTSUPERE;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Viimsi vald );2314,76;2424,15;;1
80601110;TÕUTSI LENNUKLUBI;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Valga ( Otepää vald );;;;
80601162;MITTETULUNDUSÜHING LÕOKE;Mittetulundusühing;ei;HARIDUS;Tartu ( Tartu linn );;;;1
80601245;SAAREMAA VIBUKLUBI;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Saare ( Saaremaa vald );;;;1
80601305;MITTETULUNDUSÜHING AJATEGU;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Kiili vald );;;;1
80601334;MALEKLUBI GAMBIIT;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );729,15;826,38;;2
80601357;ART CORPORATION MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );717,75;717,75;;1
80601535;MTÜ SPORDIKLUBI 1PIIR;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Valga ( Valga vald );707,1;739,32;;1
80601558;MTÜ JV RACING;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Lääne-Viru ( Kadrina vald );4019,05;0;21278,69;
80601587;TARTU LINN, VALLIKRAAVI TN 14 // 14A KORTERIÜHISTU;Mittetulundusühing;jah;;;39,56;0;10207,21;
80601908;MTÜ LITTLE BRIDGE FOUNDATION;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;;1
80601914;MITTETULUNDUSÜHING PEVICO;Mittetulundusühing;jah;INFO JA SIDE;Harju ( Harku vald );;;0;
80602026;MTÜ TOIDUVALVURID;Mittetulundusühing;ei;INFO JA SIDE;Harju ( Tallinn );300;300;;
80602049;TALLINN, VIHITAJA TN 1, VIHITAJA TN 3, VIHITAJA TN 5 KORTERIÜHISTU;Mittetulundusühing;ei;;;83,25;0;;
80602144;VÕRU VALD, VASTSELIINA ALEVIK, VÕIDU TN 29 KORTERIÜHISTU;Mittetulundusühing;ei;;;301,14;314,85;;1
80602167;ÕNNERADA MTÜ;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );9398,94;9782,4;;7
80602233;SPORDIKLUBI M&M STRENGTH;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );1622,11;1858,86;;1
80602397;TALLINN, RAUDTEE TN 35 KORTERIÜHISTU;Mittetulundusühing;jah;;;62,8;0;2031,09;
80602405;WOODISS MTÜ;Mittetulundusühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;
80602463;MTÜ TAPA VALLA JALGPALLIKOOL;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Järva ( Järva vald );2046,14;2123,94;;
80602569;MTÜ OMB R;Mittetulundusühing;jah;HARIDUS;Harju ( Tallinn );;;1905;
80602575;PRESIDENT KALJULAID FOUNDATION MTÜ;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );23801,61;20891,28;64718,45;6
80602635;MITTETULUNDUSÜHING STORYTEK INNOVATIONLAB;Mittetulundusühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );3696,37;4007,46;;3
80602807;MTÜ MOTOMAANIA;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Maardu linn );0;0;;
80602827;MTÜ POLLI JAHISELTS;Mittetulundusühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Viljandi ( Mulgi vald );2689,69;0;;
80602836;VALGEVENE NAISTE ÕIGUSTE TEGEVUSKAVA MTÜ;Mittetulundusühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Tartu ( Tartu linn );1673,36;1749,59;;1
80602991;MITTETULUNDUSÜHING KT ATHLETICS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Tartu ( Tartu linn );627,36;680,16;;1
80603020;TALLINN, KATLERI TN 13 KORTERIÜHISTU;Mittetulundusühing;ei;;;646,74;653,47;;
80603089;TALLINN, KUNGLA TN 53 KORTERIÜHISTU;Mittetulundusühing;ei;;;41,79;45,3;;1
80603103;MTÜ RAPLA RATSAKOOL;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Rapla ( Rapla vald );2265,06;1266,51;14307,02;2
80603155;MITTETULUNDUSÜHING WILD BITS;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Valga ( Otepää vald );239,25;239,25;;1
80603161;MITTETULUNDUSÜHING IGAPÄEV;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Viljandi ( Viljandi linn );2503,74;2617,81;;1
80603250;MTÜ VIIMSI KOOLI VILISTLASKOOR;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Viimsi vald );;;;1
80603304;DG EST MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Saue vald );162,3;162,3;;
80603511;GAMEDEV ESTONIA MTÜ;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Pärnu linn );0;786,41;15875,07;1
80603637;MTÜ FNKFEST;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Lääne-Viru ( Rakvere linn );;;4550;
80603758;KUNSTIAKADEEMIA KUREERIMISÜLIÕPILASTE MTÜ;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );80;80;;
80603847;MITTETULUNDUSÜHING MIHVIS;Mittetulundusühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
80604025;RAE VALD, JÄRVEKÜLA, KANARBIKU TEE 15 KORTERIÜHISTU;Mittetulundusühing;jah;;;57,62;0;2093,89;
80604143;MITTETULUNDUSÜHING LOOMINGULAVA;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Jõgeva ( Jõgeva vald );86,32;97,83;;
80604203;MTÜ KAMMERKOOR Ö;Mittetulundusühing;ei;HARIDUS;Tartu ( Tartu linn );222,52;252,18;;1
80604315;HARKU VALD, TISKRE KÜLA, UUSPERE TEE 7 KORTERIÜHISTU;Mittetulundusühing;ei;;;525,27;532,86;;
80604427;DESTINATION PÄRNU MTÜ;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Pärnu linn );10704,69;9460,45;8811,03;3
80604479;SAAREMAA TOIDUFESTIVAL MTÜ;Mittetulundusühing;jah;MUUD TEENINDAVAD TEGEVUSED;Saare ( Saaremaa vald );0;0;5137,71;
80604485;MTÜ PAEOKKA;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Saku vald );396;0;1800;
80604491;MTÜ IKKAGI INIMESED;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Setomaa vald );1264,32;1321,92;;1
80604597;EESTI TAIMEKAITSE ASSOTSIATSIOON;Mittetulundusühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Jõelähtme vald );2926,98;3173,31;;1
80604605;PANDANGREEN MTÜ;Mittetulundusühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
80604657;MTÜ VISCOSA KULTUURITEHAS;Mittetulundusühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Hiiu ( Hiiumaa vald );945,18;556,49;5170,9;1
80604829;EESTI TEKPALLI LIIT;Mittetulundusühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );407,21;441,48;;
