Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
16831810;LAEVEEL OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Harku vald );686,73;735,81;;1
16831826;SPORTWAY ESTONIA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );829,99;0;58439,04;
16831861;KOHVRIMAAILM OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );510,2;0;2319,09;
16831878;SANKTBANDUS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";;;;;
16831921;AROMVAPP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;313,83;
16831938;OÜ ESTFOAM;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );;;0;
16831944;DO OR TAI OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;0;
16831967;BUUMER AUTO OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Põlva ( Põlva vald );1714,21;269,1;15374,29;2
16832004;ZAIN GROUP OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Luunja vald );;;0;
16832010;EQUITEX ADVERTISING OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );863,96;903,32;110985,7;1
16832033;BELLE BUTIIK OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Otepää vald );139,15;0;1388,69;
16832085;COLPAERT OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;7458,96;
16832122;SOLVIS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );13,44;0;61,1;
16832151;OÜ HINA;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );486,74;520,82;;
16832168;SCANDIUM MARIENHOLM SPV1 OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );11,78;11,78;;
16832205;NAVIRON OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );947,69;0;16520,31;
16832228;MELSAS OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Saare ( Saaremaa vald );;;0;
16832234;MM2 PROJECT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
16832257;MEENAKSHI OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;0;
16832272;PURRFECT HIRE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;11758,57;
16832352;VVU OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;0;
16832406;OLYBET MEDIA OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16832429;KOBRA SALES OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16832441;PROHELPER OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );;;0;
16832458;K-GARAAŽ OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu vald );;;0;
16832501;EPCATEM OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16832518;IBISPHERE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;22356,11;
16832530;OÜ SALME TOIDUPOOD;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;0;6179,64;
16832547;OÜ HIIGEL IDU;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Pärnu ( Tori vald );915,33;0;4591,6;
16832613;QUANTUM BRANDS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );112,15;121,59;97805,04;3
16832620;KUUREBASED OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Jõgeva ( Põltsamaa vald );;;0;1
16832671;ROHELINE CONSULTING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;9180;
16832688;DSCOM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );32,33;0;48668,68;
16832731;BELUGAVR PRODUCTION OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16832754;EU-IPARTS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;1
16832760;HAVENHAUS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
16832777;RK TECH OÜ;Äriühing;jah;INFO JA SIDE;Jõgeva ( Mustvee vald );;;0;
16832808;OMNITECH CONSULTING OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;14713,39;
16832814;PAVSET OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );10032,57;1634,11;74590;1
16832837;AUXWAY OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Viimsi vald );;;;
16832843;S-WAY TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Jõelähtme vald );;;0;
16832895;FROCONPRO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2646,8;0;22840;
16832903;HELL BUTIIK OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Pärnu linn );210;210;;
16832955;EMRACE TEAM OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;34885,7;
16832990;GOLOGIX OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;19660;
16833009;NOPTIMAGROUP OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16833050;VITARUM OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16833067;AIDU INFRA OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Harju ( Tallinn );10809,55;1840,08;70409,14;1
16833096;G-INFOSYSTEMS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );2,14;0;93,44;
16833104;FEMMEMYSTIQUE CREATIONS OÜ;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );239,25;257,51;;1
16833110;PROJECTLEADER OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16833127;DE ZA FOOD OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );239,25;257,29;;
16833147;NENDE NURSIPALU OÜ;Äriühing;ei;EHITUS;Harju ( Maardu linn );;;;1
16833162;MSK COLOR OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );3865,38;3540,54;29755,93;1
16833179;UTA ESTONIA OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;0;
16833201;ENERGIAKAUBAMAJA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );2123,83;451,66;69427,11;2
16833245;BEVEL OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );;;;1
16833251;OHA GROUP OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );;;;1
16833274;HZGL OÜ;Äriühing;jah;INFO JA SIDE;;;;0;
16833297;VISENS OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;1
16833423;TURVAPARTNER OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
16833512;CHAPTER ONE STUDIO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;4746;
16833535;APLEONA DANMARK A/S EESTI FILIAAL;Äriühing;jah;HALDUS- JA ABITEGEVUSED;;;;0;
16833558;CLARASOL OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;3200;
16833593;RATTATIMM OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;0;8570,85;
16833624;YDBOO OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;1863;
16833630;QUADRAZAIS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;9072,23;
16833660;OSAÜHING LAMBRINE;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Lääne-Viru ( Kadrina vald );694,75;782,82;;1
16833676;SALESBLASTERS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );50000;0;159604;1
16833682;LEOLBERG INVEST OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Rakvere linn );2,53;0;14,92;
16833699;SMUTI MEDIA OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu vald );;;0;
16833724;OÜ LILLEKULLER TARTU;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Elva vald );;;;7
16833736;KIVIKO OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Rae vald );1553,73;0;22181,63;
16833759;NEKI HOLDING OÜ;Äriühing;jah;EHITUS;Harju ( Maardu linn );;;0;
16833765;ROTKA SALES OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Tartu ( Tartu linn );472,11;533,86;;1
16833848;SERVICE SOLVER OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Valga ( Valga vald );224,95;0;1055,44;
16833883;KTRADERS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16833908;DABELOKA OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Luunja vald );11358,34;2313,36;80000;1
16833914;ONGSG OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );379,28;410,93;;1
16833920;SPIRITUALLY ONE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;256,81;
16833937;OÜ TRIINU ILUPESA;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Rapla ( Kehtna vald );518,87;582,46;;1
16833953;GREENESTOR OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Kastre vald );;;0;
16833972;LOLITA BEAUTY OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Rapla ( Rapla vald );;;;1
16834011;ROKO TRADE OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );503,7;375;7597,22;1
16834061;VEOAUTOLAB OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );361,72;0;3179,33;
16834078;AIDAX TEENUSED OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Jõgeva ( Jõgeva vald );343,56;0;3017,66;
16834109;PTAH OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );17721,77;0;90122,97;
16834121;IMSTOR OÜ;Äriühing;jah;INFO JA SIDE;Tartu ( Tartu linn );422,4;0;2166;
16834144;VITRONA OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );532,05;0;2654;
16834173;ROKYDEALS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;1351,2;
16834196;INNOVATEBYTE OÜ;Äriühing;jah;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;208242;
16834204;DIGITALWAVE TECHNOLOGIES OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;0;81651,53;
16834210;RUBY HEART VENTURES OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );3607,1;3910,68;56700;1
16834256;FORINSET OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );67,5;67,5;;
16834279;MEELO - SOFTWARE ENGINEERING OÜ;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );0;0;0;
16834316;WAFINVEST OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;;1
16834322;RAINVIK OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;
16834339;MÄRTSIKIVI OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );794,36;894,24;9611,49;1
16834368;BIZPROFILERS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Harku vald );;;151,82;
16834411;YOU AND AI OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );200;0;1992;
16834434;ROSHERDIGITAL OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );10;0;0;
16834440;CHAIDLA OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );92,92;0;1630,05;
16834457;PT GETTER KALLASTU OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );386,16;0;3727,58;
16834517;NATALIA KINSKIS OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );;;0;
16834534;SAMUS DIGITAL OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16834569;ANSEL RESIDENTSID OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );;;0;
16834581;1PLEX OÜ;Äriühing;jah;INFO JA SIDE;;;;29226;
16834606;NATTYR EVENTS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Lääne-Viru ( Haljala vald );4264,2;1647,57;21089,97;1
16834641;DEVINKTECH OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;4687,47;
16834664;SAASFLOW OÜ;Äriühing;jah;INFO JA SIDE;;;;33838,25;
16834670;MIBLGROUP OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );697,89;0;50205,2;
16834687;BLOOMINGMINDS OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );760,38;857,4;5132,94;1
16834693;ÄRIKÜLA LIHAMEISTER OÜ;Äriühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Viljandi ( Mulgi vald );;;0;
16834718;PRESIDENT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );78,89;0;449,73;
16834730;GETCOVERS OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );744,91;0;76960,25;
16834753;KRAASIK OÜ;Äriühing;jah;EHITUS;Viljandi ( Viljandi linn );2411,42;894,24;18449,55;1
16834776;NAUTICNATION OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Pärnu ( Kihnu vald );602,36;641,72;;1
16834799;BELASH OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Võru ( Rõuge vald );480,93;545,07;;
16834871;SATEENA OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );;;;1
16834894;PASOUS MARKETING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );;;0;
16834954;ILVES&KARU OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Tartu ( Tartu linn );0;0;0;
16835014;SRUTNA OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Valga ( Tõrva vald );1655,08;1809,31;;1
16835050;XIUBEST OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16835095;DANMOBIL OÜ;Äriühing;jah;INFO JA SIDE;Lääne ( Haapsalu linn );;;0;
16835115;SORTAIDER RENTAL OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );892,68;624,71;1667;1
16835126;TOMTERM OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Pärnu ( Pärnu linn );1607,18;0;10927,5;
16835155;QUESTS INC. OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;0;
16835209;CATTABIANI IT SOLUTIONS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;12900;
16835221;OÜ ALEXWEB;Äriühing;ei;INFO JA SIDE;Harju ( Tallinn );1063,22;1108,62;;
16835238;ANA CAMPANO MADRID OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );126,82;0;3418,77;
16835244;TEAKOHT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;0;1298,48;
16835267;KAKSKAPSAST OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Viljandi ( Viljandi linn );409,88;756,71;;11
16835296;NIIDU KINNISVARA OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Lääne-Viru ( Väike-Maarja vald );;;2400;
16835310;DILARALIN OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Peipsiääre vald );74,57;80,84;;
16835333;ASTENA TRANSPORT OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Saue vald );7708,8;4505,79;38685,9;3
16835344;CORE WEB OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;26275;
16835362;O PRO NAILS OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );357,78;386,82;;1
16835474;PLIABLETECH OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );;;0;
16835480;UAB FMI „INVL FINANCIAL ADVISORS“ EESTI FILIAAL;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );40000,54;42335,17;;5
16835505;FRESH YARDS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;;
16835528;ALMASEL HOOLDUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );677,81;656,16;3588,7;4
16835557;OÜ BYTEBRIDGE;Äriühing;jah;INFO JA SIDE;Pärnu ( Pärnu linn );3213,48;3359,88;14700;1
16835586;IT KWAKS OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );;;5101,03;
16835638;SANDGRAVEL OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );3870,57;692,66;16500;2
16835669;ELDING RENT OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Saare ( Saaremaa vald );4015,23;4198,17;;1
16835675;M.H&P TRANSPORT SERVICES OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );;;;1
16835681;PURE DRINKS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;100000;
16835706;RÄPANE LINIK OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Tartu ( Kastre vald );;;0;
16835712;LUDUSMONETA OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );1053,6;1101,6;30000;1
16835729;BRILJANTNE KÄSI OÜ;Äriühing;ei;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );1680,48;1755,74;;2
16835735;DI FIORI GRUPP OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Pärnu ( Pärnu linn );301,18;320,86;;1
16835741;VEGVISIRIUS OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Tartu ( Tartu linn );927,87;979,62;;1
16835764;DECK DRAFTSMEN CONSOLIDATED OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Kohila vald );41083,39;29753,02;122688;8
16835824;FROGGYCODE OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );602;600;13,84;
16835830;OÜ PP HULGI;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1381,99;916,02;20013,39;1
16835882;DIGIVIIS OÜ;Äriühing;jah;INFO JA SIDE;Jõgeva ( Põltsamaa vald );;;0;
16835899;TALLINNA HALDUS OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );239,25;239,25;47000;1
16835921;ADRESERV OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Rae vald );9770,6;7614,24;108042,16;2
16835942;HELRAHAR OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Järva ( Türi vald );34,25;37,13;;1
16835971;HOLA SPAIN OÜ;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );890,13;0;19314,08;
16835988;GOLDENGLOW OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );694,32;694,32;;1
16836054;BASS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );63,09;0;2076,51;
16836060;FASHIONABLE FABRICS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );0;7231,57;24152;3
16836083;"GYVYBĖS DRAUDIMO UAB ""SB DRAUDIMAS"" EESTI FILIAAL";Äriühing;jah;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );79802,39;79993,72;4665,98;11
16836108;COOPRIX OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );371,88;0;3002,87;
16836114;ÕUEILU OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );;;0;
16836189;DESIGN PRO OÜ;Äriühing;jah;EHITUS;Ida-Viru ( Narva linn );1190,12;136,18;13052,48;
16836195;UNBIAS OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );5155,4;5351,42;;
16836255;KAVJARNJA OÜ;Äriühing;ei;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );208,9;228,58;;1
16836290;AINON OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );75;0,93;0;
16836344;PW MAKK OÜ;Äriühing;jah;EHITUS;Pärnu ( Häädemeeste vald );301,18;320,86;3586,4;1
16836383;OÜ KOOLITUSEDML;Äriühing;ei;HARIDUS;Järva ( Paide linn );282,97;304,94;;3
16836427;OÜ MARIBELL ILUSALONG;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Harju ( Tallinn );2145,65;2343,77;;7
16836462;KEVKA OÜ;Äriühing;ei;EHITUS;Lääne-Viru ( Viru-Nigula vald );400,47;509,64;;3
16836485;MASTERSCREED OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
16836502;SHCHETININ OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Harju ( Tallinn );794,66;848,74;;1
16836545;VITMARIN MAAILMA OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Ida-Viru ( Narva linn );149,71;253,77;;1
16836551;CABLE CONSTRUCTION TALLINN OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );1931,1;1079,28;3012,5;
16836597;EASYLINK OÜ;Äriühing;jah;HARIDUS;Harju ( Rae vald );66,08;0;308;
16836605;OÜ KANGRUMETSA;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Kuusalu vald );0;0;0;
16836611;MARUM OÜ;Äriühing;jah;EHITUS;Harju ( Harku vald );2049,94;976,61;9160,72;1
16836628;ANMALONIGI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";;;;377,77;
16836634;MUTEMETSA OÜ;Äriühing;ei;VEONDUS JA LAONDUS;Võru ( Võru linn );;;;1
16836640;MARIA MANAGEMENT OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Viimsi vald );;;1725;
16836657;LUMIKA ESTONIA OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );497,64;550,44;;1
16836677;OÜ O.S.P. MÖÖBEL;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Maardu linn );1819,43;589,72;25173,09;1
16836686;YELLOW SPARROW OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;18940,08;
